HP_ID,H_ID,P_ID,W_ID,W_RBW,W_DETAIL,wegkm,wegkm_imp,source_distance_status,km_routing,routing_distance_status,bus28_zo,tram28_zo,bahn28_zo,min_ozmz_zo,destination_context_status,exact_od_location_status,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,residential_geography_interpretation
83492632,83492630.0,2,12,0,201,1.47,1.47,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83508601,83508600.0,1,1,0,1,10.35,10.35,DIRECT_SOURCE_DISTANCE_VALID,4.992,ROUTED_DISTANCE_AVAILABLE,1,5,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83508601,83508600.0,1,2,0,1,10.35,10.35,DIRECT_SOURCE_DISTANCE_VALID,4.992,ROUTED_DISTANCE_AVAILABLE,1,1,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,1,0,201,9999.0,0.36,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,2,0,201,9999.0,1.47,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,15.515,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,3,0,201,9999.0,4.77,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,7.149,ROUTED_DISTANCE_AVAILABLE,2,3,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,4,0,201,9999.0,4.77,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,7.149,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,5,0,201,9999.0,16.34,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,141.135,ROUTED_DISTANCE_AVAILABLE,6,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,6,0,201,9999.0,1.19,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539251,83539250.0,1,7,0,201,9999.0,1.19,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539252,83539250.0,2,1,0,201,9999.0,9.78,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,9995.0,ROUTING_NOT_COMPUTABLE,6,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539252,83539250.0,2,2,0,201,9999.0,1.14,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83539252,83539250.0,2,3,0,201,9999.0,1.14,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83571361,83571360.0,1,1,0,1,19.95,19.95,DIRECT_SOURCE_DISTANCE_VALID,20.262,ROUTED_DISTANCE_AVAILABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83571361,83571360.0,1,2,0,1,19.95,19.95,DIRECT_SOURCE_DISTANCE_VALID,20.262,ROUTED_DISTANCE_AVAILABLE,1,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83571361,83571360.0,1,3,0,1,1.9,1.9,DIRECT_SOURCE_DISTANCE_VALID,1.827,ROUTED_DISTANCE_AVAILABLE,2,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83571361,83571360.0,1,4,0,1,1.9,1.9,DIRECT_SOURCE_DISTANCE_VALID,1.827,ROUTED_DISTANCE_AVAILABLE,1,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83596961,83596960.0,1,1,0,201,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83596961,83596960.0,1,2,0,201,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606701,83606700.0,1,1,0,201,13.5,13.5,DIRECT_SOURCE_DISTANCE_VALID,455.418,ROUTED_DISTANCE_AVAILABLE,6,6,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606701,83606700.0,1,2,0,201,1.47,1.47,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606701,83606700.0,1,3,0,201,13.5,13.5,DIRECT_SOURCE_DISTANCE_VALID,460.276,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606701,83606700.0,1,4,0,201,13.5,13.5,DIRECT_SOURCE_DISTANCE_VALID,1.512,ROUTED_DISTANCE_AVAILABLE,2,5,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606702,83606700.0,2,1,0,201,13.5,13.5,DIRECT_SOURCE_DISTANCE_VALID,12.145,ROUTED_DISTANCE_AVAILABLE,2,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606702,83606700.0,2,2,0,201,0.54,0.54,DIRECT_SOURCE_DISTANCE_VALID,12.145,ROUTED_DISTANCE_AVAILABLE,2,5,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606702,83606700.0,2,3,0,201,1.43,1.43,DIRECT_SOURCE_DISTANCE_VALID,1.512,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606702,83606700.0,2,4,0,201,1.43,1.43,DIRECT_SOURCE_DISTANCE_VALID,1.512,ROUTED_DISTANCE_AVAILABLE,2,5,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606703,83606700.0,3,1,0,201,20.58,20.58,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606703,83606700.0,3,2,0,201,20.58,20.58,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83606703,83606700.0,3,3,0,201,8.33,8.33,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608251,83608250.0,1,1,0,201,11.7,11.7,DIRECT_SOURCE_DISTANCE_VALID,16.639,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608251,83608250.0,1,2,0,201,11.7,11.7,DIRECT_SOURCE_DISTANCE_VALID,16.639,ROUTED_DISTANCE_AVAILABLE,1,2,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608252,83608250.0,2,101,1,201,28.5,28.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608252,83608250.0,2,102,1,201,28.5,28.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608252,83608250.0,2,103,1,201,28.5,28.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83608252,83608250.0,2,104,1,201,28.5,28.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,1,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,6.142,ROUTED_DISTANCE_AVAILABLE,1,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,2,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,6.142,ROUTED_DISTANCE_AVAILABLE,3,4,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,3,0,1,1.9,1.9,DIRECT_SOURCE_DISTANCE_VALID,1.289,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,4,0,1,1.9,1.9,DIRECT_SOURCE_DISTANCE_VALID,1.289,ROUTED_DISTANCE_AVAILABLE,3,4,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,5,0,1,15.2,15.2,DIRECT_SOURCE_DISTANCE_VALID,9.555,ROUTED_DISTANCE_AVAILABLE,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,6,0,1,9.5,9.5,DIRECT_SOURCE_DISTANCE_VALID,5.498,ROUTED_DISTANCE_AVAILABLE,1,2,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614231,83614230.0,1,7,0,1,21.85,21.85,DIRECT_SOURCE_DISTANCE_VALID,14.533,ROUTED_DISTANCE_AVAILABLE,3,4,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614232,83614230.0,2,1,0,1,15.2,15.2,DIRECT_SOURCE_DISTANCE_VALID,9.555,ROUTED_DISTANCE_AVAILABLE,1,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614232,83614230.0,2,2,0,1,9.5,9.5,DIRECT_SOURCE_DISTANCE_VALID,5.498,ROUTED_DISTANCE_AVAILABLE,1,2,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83614232,83614230.0,2,3,0,1,21.85,21.85,DIRECT_SOURCE_DISTANCE_VALID,14.533,ROUTED_DISTANCE_AVAILABLE,3,4,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624631,83624630.0,1,1,0,1,45.0,45.0,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624631,83624630.0,1,2,0,1,9994.0,400.73,DIRECT_SOURCE_DISTANCE_IMPLAUSIBLE_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,5,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624631,83624630.0,1,3,0,1,540.0,540.0,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624631,83624630.0,1,4,0,1,31.5,31.5,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,4,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624632,83624630.0,2,1,0,1,45.0,45.0,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624632,83624630.0,2,2,0,1,9994.0,416.69,DIRECT_SOURCE_DISTANCE_IMPLAUSIBLE_IMPUTED,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,5,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624632,83624630.0,2,3,0,1,540.0,540.0,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83624632,83624630.0,2,4,0,1,31.5,31.5,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,4,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83656521,83656520.0,1,1,0,1,31.5,31.5,DIRECT_SOURCE_DISTANCE_VALID,33.18,ROUTED_DISTANCE_AVAILABLE,1,2,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83656521,83656520.0,1,2,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83656521,83656520.0,1,3,0,1,31.5,31.5,DIRECT_SOURCE_DISTANCE_VALID,33.394,ROUTED_DISTANCE_AVAILABLE,1,1,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83660261,83660260.0,1,1,0,201,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83660261,83660260.0,1,2,0,201,2.16,2.16,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83660261,83660260.0,1,3,0,201,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83660261,83660260.0,1,4,0,201,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,1,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,2,0,201,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,20.123,ROUTED_DISTANCE_AVAILABLE,2,2,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,3,0,201,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,23.41,ROUTED_DISTANCE_AVAILABLE,1,3,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,4,0,201,1.43,1.43,DIRECT_SOURCE_DISTANCE_VALID,4.338,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,5,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,6,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704501,83704500.0,1,7,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704502,83704500.0,2,1,0,201,38.0,38.0,DIRECT_SOURCE_DISTANCE_VALID,37.154,ROUTED_DISTANCE_AVAILABLE,2,5,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704502,83704500.0,2,2,0,201,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704502,83704500.0,2,3,0,201,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704502,83704500.0,2,4,0,201,38.0,38.0,DIRECT_SOURCE_DISTANCE_VALID,37.154,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704503,83704500.0,3,1,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704503,83704500.0,3,2,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704504,83704500.0,4,1,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83704504,83704500.0,4,2,0,201,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,12.44,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83746181,83746180.0,1,1,0,1,2.7,2.7,DIRECT_SOURCE_DISTANCE_VALID,16.67,ROUTED_DISTANCE_AVAILABLE,2,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83746181,83746180.0,1,2,0,1,9.9,9.9,DIRECT_SOURCE_DISTANCE_VALID,12.799,ROUTED_DISTANCE_AVAILABLE,2,4,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83746181,83746180.0,1,3,0,1,9.9,9.9,DIRECT_SOURCE_DISTANCE_VALID,11.969,ROUTED_DISTANCE_AVAILABLE,1,5,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
83748891,83748890.0,1,1,0,201,90.25,90.25,DIRECT_SOURCE_DISTANCE_VALID,88.453,ROUTED_DISTANCE_AVAILABLE,4,6,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
