geography_level,geography_id,geography_name,statistical_population_available,statistical_household_available,resident_total_raw,resident_total,resident_total_quality_flag,private_households_total_raw,private_households_total,private_households_total_quality_flag,hh1_raw,hh1,hh1_quality_flag,hh2_raw,hh2,hh2_quality_flag,hh3_raw,hh3,hh3_quality_flag,hh4_raw,hh4,hh4_quality_flag,hh5_raw,hh5,hh5_quality_flag,hh6plus_raw,hh6plus,hh6plus_quality_flag,private_person_lower_bound_from_hhsize,resident_minus_private_lower_bound,residual_sign,residual_valid_as_exact_nonprivate_count,residual_interpretation,n_disclosure_adjusted_zero_cells_relevant
PLR,01300731,Koloniestraße,True,True,8.026,8026,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.222,4222,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.477,2477,NORMAL_DISCLOSURE_CONTROLLED_COUNT,829,829,NORMAL_DISCLOSURE_CONTROLLED_COUNT,401,401,NORMAL_DISCLOSURE_CONTROLLED_COUNT,258,258,NORMAL_DISCLOSURE_CONTROLLED_COUNT,140,140,NORMAL_DISCLOSURE_CONTROLLED_COUNT,127,127,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7832,194,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01300732,Soldiner Straße,True,True,8.931,8931,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.426,4426,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.504,2504,NORMAL_DISCLOSURE_CONTROLLED_COUNT,860,860,NORMAL_DISCLOSURE_CONTROLLED_COUNT,447,447,NORMAL_DISCLOSURE_CONTROLLED_COUNT,319,319,NORMAL_DISCLOSURE_CONTROLLED_COUNT,154,154,NORMAL_DISCLOSURE_CONTROLLED_COUNT,143,143,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8469,462,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01300733,Gesundbrunnen,True,True,10.532,10532,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.534,5534,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.344,3344,NORMAL_DISCLOSURE_CONTROLLED_COUNT,912,912,NORMAL_DISCLOSURE_CONTROLLED_COUNT,517,517,NORMAL_DISCLOSURE_CONTROLLED_COUNT,388,388,NORMAL_DISCLOSURE_CONTROLLED_COUNT,193,193,NORMAL_DISCLOSURE_CONTROLLED_COUNT,183,183,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10334,198,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01300834,Brunnenstraße,True,True,13.805,13805,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.206,6206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.968,2968,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.226,1226,NORMAL_DISCLOSURE_CONTROLLED_COUNT,741,741,NORMAL_DISCLOSURE_CONTROLLED_COUNT,636,636,NORMAL_DISCLOSURE_CONTROLLED_COUNT,348,348,NORMAL_DISCLOSURE_CONTROLLED_COUNT,292,292,NORMAL_DISCLOSURE_CONTROLLED_COUNT,13679,126,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01300835,Humboldthain Süd,True,True,10.125,10125,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.179,5179,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.875,2875,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.147,1147,NORMAL_DISCLOSURE_CONTROLLED_COUNT,480,480,NORMAL_DISCLOSURE_CONTROLLED_COUNT,379,379,NORMAL_DISCLOSURE_CONTROLLED_COUNT,175,175,NORMAL_DISCLOSURE_CONTROLLED_COUNT,137,137,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9822,303,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01300836,Humboldthain Nordwest,True,True,13.491,13491,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7.251,7251,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.637,4637,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.120,1120,NORMAL_DISCLOSURE_CONTROLLED_COUNT,604,604,NORMAL_DISCLOSURE_CONTROLLED_COUNT,436,436,NORMAL_DISCLOSURE_CONTROLLED_COUNT,230,230,NORMAL_DISCLOSURE_CONTROLLED_COUNT,226,226,NORMAL_DISCLOSURE_CONTROLLED_COUNT,12939,552,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400937,Afrikanische Straße,True,True,10.360,10360,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.054,6054,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.807,3807,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.326,1326,NORMAL_DISCLOSURE_CONTROLLED_COUNT,434,434,NORMAL_DISCLOSURE_CONTROLLED_COUNT,286,286,NORMAL_DISCLOSURE_CONTROLLED_COUNT,98,98,NORMAL_DISCLOSURE_CONTROLLED_COUNT,100,100,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9995,365,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400938,Kameruner Straße,True,True,8.662,8662,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.037,5037,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.190,3190,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.003,1003,NORMAL_DISCLOSURE_CONTROLLED_COUNT,387,387,NORMAL_DISCLOSURE_CONTROLLED_COUNT,264,264,NORMAL_DISCLOSURE_CONTROLLED_COUNT,109,109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,84,84,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8462,200,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400939,Glasgower Straße,True,True,5.490,5490,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.008,3008,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.963,1963,NORMAL_DISCLOSURE_CONTROLLED_COUNT,548,548,NORMAL_DISCLOSURE_CONTROLLED_COUNT,229,229,NORMAL_DISCLOSURE_CONTROLLED_COUNT,147,147,NORMAL_DISCLOSURE_CONTROLLED_COUNT,54,54,NORMAL_DISCLOSURE_CONTROLLED_COUNT,63,63,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4982,508,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400940,Schillerpark,True,True,6.655,6655,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.721,3721,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.006,2006,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.017,1017,NORMAL_DISCLOSURE_CONTROLLED_COUNT,361,361,NORMAL_DISCLOSURE_CONTROLLED_COUNT,216,216,NORMAL_DISCLOSURE_CONTROLLED_COUNT,84,84,NORMAL_DISCLOSURE_CONTROLLED_COUNT,36,36,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6623,32,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400941,Londoner Straße,True,True,3.624,3624,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.075,2075,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.281,1281,NORMAL_DISCLOSURE_CONTROLLED_COUNT,449,449,NORMAL_DISCLOSURE_CONTROLLED_COUNT,174,174,NORMAL_DISCLOSURE_CONTROLLED_COUNT,102,102,NORMAL_DISCLOSURE_CONTROLLED_COUNT,41,41,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3464,160,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01400942,Westliche Müllerstraße,True,True,7.786,7786,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.623,4623,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.086,3086,NORMAL_DISCLOSURE_CONTROLLED_COUNT,855,855,NORMAL_DISCLOSURE_CONTROLLED_COUNT,305,305,NORMAL_DISCLOSURE_CONTROLLED_COUNT,199,199,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,102,102,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7484,302,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401043,Antonstraße,True,True,6.992,6992,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.463,3463,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.036,2036,NORMAL_DISCLOSURE_CONTROLLED_COUNT,588,588,NORMAL_DISCLOSURE_CONTROLLED_COUNT,348,348,NORMAL_DISCLOSURE_CONTROLLED_COUNT,257,257,NORMAL_DISCLOSURE_CONTROLLED_COUNT,128,128,NORMAL_DISCLOSURE_CONTROLLED_COUNT,110,110,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6584,408,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401044,Uferstraße,True,True,9.091,9091,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.762,4762,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.832,2832,NORMAL_DISCLOSURE_CONTROLLED_COUNT,869,869,NORMAL_DISCLOSURE_CONTROLLED_COUNT,454,454,NORMAL_DISCLOSURE_CONTROLLED_COUNT,296,296,NORMAL_DISCLOSURE_CONTROLLED_COUNT,158,158,NORMAL_DISCLOSURE_CONTROLLED_COUNT,155,155,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8836,255,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401045,Schweden-straße,True,True,5.194,5194,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.592,2592,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.483,1483,NORMAL_DISCLOSURE_CONTROLLED_COUNT,451,451,NORMAL_DISCLOSURE_CONTROLLED_COUNT,227,227,NORMAL_DISCLOSURE_CONTROLLED_COUNT,232,232,NORMAL_DISCLOSURE_CONTROLLED_COUNT,111,111,NORMAL_DISCLOSURE_CONTROLLED_COUNT,100,100,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5149,45,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401046,Nordufer,True,True,7.950,7950,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.009,5009,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.560,3560,NORMAL_DISCLOSURE_CONTROLLED_COUNT,792,792,NORMAL_DISCLOSURE_CONTROLLED_COUNT,325,325,NORMAL_DISCLOSURE_CONTROLLED_COUNT,181,181,NORMAL_DISCLOSURE_CONTROLLED_COUNT,75,75,NORMAL_DISCLOSURE_CONTROLLED_COUNT,77,77,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7680,270,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401047,Sparrplatz,True,True,6.816,6816,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.109,4109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.816,2816,NORMAL_DISCLOSURE_CONTROLLED_COUNT,619,619,NORMAL_DISCLOSURE_CONTROLLED_COUNT,286,286,NORMAL_DISCLOSURE_CONTROLLED_COUNT,210,210,NORMAL_DISCLOSURE_CONTROLLED_COUNT,87,87,NORMAL_DISCLOSURE_CONTROLLED_COUNT,89,89,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6721,95,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401048,Leopoldplatz,True,True,8.458,8458,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.870,4870,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.175,3175,NORMAL_DISCLOSURE_CONTROLLED_COUNT,853,853,NORMAL_DISCLOSURE_CONTROLLED_COUNT,377,377,NORMAL_DISCLOSURE_CONTROLLED_COUNT,238,238,NORMAL_DISCLOSURE_CONTROLLED_COUNT,114,114,NORMAL_DISCLOSURE_CONTROLLED_COUNT,111,111,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8200,258,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,01401049,Schulstraße,True,True,5.898,5898,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.565,3565,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.503,2503,NORMAL_DISCLOSURE_CONTROLLED_COUNT,514,514,NORMAL_DISCLOSURE_CONTROLLED_COUNT,243,243,NORMAL_DISCLOSURE_CONTROLLED_COUNT,167,167,NORMAL_DISCLOSURE_CONTROLLED_COUNT,71,71,NORMAL_DISCLOSURE_CONTROLLED_COUNT,69,69,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5697,201,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100101,Askanischer Platz,True,True,5.321,5321,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.843,2843,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.835,1835,NORMAL_DISCLOSURE_CONTROLLED_COUNT,428,428,NORMAL_DISCLOSURE_CONTROLLED_COUNT,219,219,NORMAL_DISCLOSURE_CONTROLLED_COUNT,206,206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,72,72,NORMAL_DISCLOSURE_CONTROLLED_COUNT,81,81,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5018,303,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100102,Mehringplatz,True,True,7.539,7539,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.846,3846,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.206,2206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,669,669,NORMAL_DISCLOSURE_CONTROLLED_COUNT,394,394,NORMAL_DISCLOSURE_CONTROLLED_COUNT,287,287,NORMAL_DISCLOSURE_CONTROLLED_COUNT,166,166,NORMAL_DISCLOSURE_CONTROLLED_COUNT,122,122,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7436,103,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100103,Am Berlin Museum,True,True,4.979,4979,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.510,2510,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.455,1455,NORMAL_DISCLOSURE_CONTROLLED_COUNT,472,472,NORMAL_DISCLOSURE_CONTROLLED_COUNT,227,227,NORMAL_DISCLOSURE_CONTROLLED_COUNT,185,185,NORMAL_DISCLOSURE_CONTROLLED_COUNT,91,91,NORMAL_DISCLOSURE_CONTROLLED_COUNT,81,81,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4761,218,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100104,Moritzplatz ,True,True,5.314,5314,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.453,2453,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.393,1393,NORMAL_DISCLOSURE_CONTROLLED_COUNT,425,425,NORMAL_DISCLOSURE_CONTROLLED_COUNT,246,246,NORMAL_DISCLOSURE_CONTROLLED_COUNT,197,197,NORMAL_DISCLOSURE_CONTROLLED_COUNT,124,124,NORMAL_DISCLOSURE_CONTROLLED_COUNT,70,70,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4809,505,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100105,Prinzenstraße,True,True,8.546,8546,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.381,4381,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.426,2426,NORMAL_DISCLOSURE_CONTROLLED_COUNT,877,877,NORMAL_DISCLOSURE_CONTROLLED_COUNT,449,449,NORMAL_DISCLOSURE_CONTROLLED_COUNT,334,334,NORMAL_DISCLOSURE_CONTROLLED_COUNT,181,181,NORMAL_DISCLOSURE_CONTROLLED_COUNT,115,115,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8458,88,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02100106,Wassertorplatz,True,True,4.492,4492,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.091,2091,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.090,1090,NORMAL_DISCLOSURE_CONTROLLED_COUNT,392,392,NORMAL_DISCLOSURE_CONTROLLED_COUNT,200,200,NORMAL_DISCLOSURE_CONTROLLED_COUNT,172,172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,136,136,NORMAL_DISCLOSURE_CONTROLLED_COUNT,97,97,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4424,68,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200207,Gleisdreieck,True,True,2.072,2072,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.070,1070,NORMAL_DISCLOSURE_CONTROLLED_COUNT,605,605,NORMAL_DISCLOSURE_CONTROLLED_COUNT,256,256,NORMAL_DISCLOSURE_CONTROLLED_COUNT,97,97,NORMAL_DISCLOSURE_CONTROLLED_COUNT,79,79,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1944,128,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200208,Rathaus Yorckstraße,True,True,5.213,5213,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.985,2985,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.915,1915,NORMAL_DISCLOSURE_CONTROLLED_COUNT,516,516,NORMAL_DISCLOSURE_CONTROLLED_COUNT,275,275,NORMAL_DISCLOSURE_CONTROLLED_COUNT,179,179,NORMAL_DISCLOSURE_CONTROLLED_COUNT,61,61,NORMAL_DISCLOSURE_CONTROLLED_COUNT,40,40,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5033,180,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200209,Viktoriapark,True,True,9.838,9838,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.852,5852,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.810,3810,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.040,1040,NORMAL_DISCLOSURE_CONTROLLED_COUNT,499,499,NORMAL_DISCLOSURE_CONTROLLED_COUNT,323,323,NORMAL_DISCLOSURE_CONTROLLED_COUNT,92,92,NORMAL_DISCLOSURE_CONTROLLED_COUNT,87,87,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9661,177,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200210,Urbanstraße,True,True,10.979,10979,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.641,6641,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.486,4486,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.147,1147,NORMAL_DISCLOSURE_CONTROLLED_COUNT,536,536,NORMAL_DISCLOSURE_CONTROLLED_COUNT,289,289,NORMAL_DISCLOSURE_CONTROLLED_COUNT,75,75,NORMAL_DISCLOSURE_CONTROLLED_COUNT,98,98,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10507,472,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200211,Chamissokiez,True,True,13.847,13847,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8.236,8236,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.276,5276,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.526,1526,NORMAL_DISCLOSURE_CONTROLLED_COUNT,716,716,NORMAL_DISCLOSURE_CONTROLLED_COUNT,471,471,NORMAL_DISCLOSURE_CONTROLLED_COUNT,134,134,NORMAL_DISCLOSURE_CONTROLLED_COUNT,122,122,NORMAL_DISCLOSURE_CONTROLLED_COUNT,13762,85,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200212,Graefekiez Süd,True,True,7.828,7828,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.489,4489,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.852,2852,NORMAL_DISCLOSURE_CONTROLLED_COUNT,771,771,NORMAL_DISCLOSURE_CONTROLLED_COUNT,369,369,NORMAL_DISCLOSURE_CONTROLLED_COUNT,300,300,NORMAL_DISCLOSURE_CONTROLLED_COUNT,106,106,NORMAL_DISCLOSURE_CONTROLLED_COUNT,92,92,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7783,45,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02200213,Graefekiez Nord,True,True,9.327,9327,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.619,5619,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.792,3792,NORMAL_DISCLOSURE_CONTROLLED_COUNT,910,910,NORMAL_DISCLOSURE_CONTROLLED_COUNT,450,450,NORMAL_DISCLOSURE_CONTROLLED_COUNT,297,297,NORMAL_DISCLOSURE_CONTROLLED_COUNT,88,88,NORMAL_DISCLOSURE_CONTROLLED_COUNT,82,82,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9082,245,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300314,Oranienplatz,True,True,6.843,6843,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.511,3511,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.104,2104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,614,614,NORMAL_DISCLOSURE_CONTROLLED_COUNT,332,332,NORMAL_DISCLOSURE_CONTROLLED_COUNT,222,222,NORMAL_DISCLOSURE_CONTROLLED_COUNT,127,127,NORMAL_DISCLOSURE_CONTROLLED_COUNT,111,111,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6517,326,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300315,Lausitzer Platz,True,True,7.811,7811,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.053,4053,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.427,2427,NORMAL_DISCLOSURE_CONTROLLED_COUNT,724,724,NORMAL_DISCLOSURE_CONTROLLED_COUNT,375,375,NORMAL_DISCLOSURE_CONTROLLED_COUNT,289,289,NORMAL_DISCLOSURE_CONTROLLED_COUNT,131,131,NORMAL_DISCLOSURE_CONTROLLED_COUNT,103,103,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7429,382,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300316,Köpenicker Straße,True,True,3.866,3866,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.373,2373,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.601,1601,NORMAL_DISCLOSURE_CONTROLLED_COUNT,397,397,NORMAL_DISCLOSURE_CONTROLLED_COUNT,173,173,NORMAL_DISCLOSURE_CONTROLLED_COUNT,119,119,NORMAL_DISCLOSURE_CONTROLLED_COUNT,42,42,NORMAL_DISCLOSURE_CONTROLLED_COUNT,39,39,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3834,32,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300417,Reichenberger Straße West,True,True,7.504,7504,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.154,4154,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.620,2620,NORMAL_DISCLOSURE_CONTROLLED_COUNT,766,766,NORMAL_DISCLOSURE_CONTROLLED_COUNT,322,322,NORMAL_DISCLOSURE_CONTROLLED_COUNT,247,247,NORMAL_DISCLOSURE_CONTROLLED_COUNT,106,106,NORMAL_DISCLOSURE_CONTROLLED_COUNT,98,98,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7224,280,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300418,Reichenberger Straße Ost,True,True,6.938,6938,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.270,4270,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.924,2924,NORMAL_DISCLOSURE_CONTROLLED_COUNT,668,668,NORMAL_DISCLOSURE_CONTROLLED_COUNT,325,325,NORMAL_DISCLOSURE_CONTROLLED_COUNT,206,206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,74,74,NORMAL_DISCLOSURE_CONTROLLED_COUNT,70,70,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6849,89,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02300419,Wrangelkiez,True,True,9.481,9481,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.535,5535,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.613,3613,NORMAL_DISCLOSURE_CONTROLLED_COUNT,997,997,NORMAL_DISCLOSURE_CONTROLLED_COUNT,444,444,NORMAL_DISCLOSURE_CONTROLLED_COUNT,255,255,NORMAL_DISCLOSURE_CONTROLLED_COUNT,114,114,NORMAL_DISCLOSURE_CONTROLLED_COUNT,109,109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9183,298,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02400520,Barnimkiez,True,True,5.313,5313,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.838,2838,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.572,1572,NORMAL_DISCLOSURE_CONTROLLED_COUNT,782,782,NORMAL_DISCLOSURE_CONTROLLED_COUNT,266,266,NORMAL_DISCLOSURE_CONTROLLED_COUNT,147,147,NORMAL_DISCLOSURE_CONTROLLED_COUNT,45,45,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4897,416,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,02400521,Friedenstraße,True,True,7.433,7433,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.470,4470,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.811,2811,NORMAL_DISCLOSURE_CONTROLLED_COUNT,973,973,NORMAL_DISCLOSURE_CONTROLLED_COUNT,366,366,NORMAL_DISCLOSURE_CONTROLLED_COUNT,222,222,NORMAL_DISCLOSURE_CONTROLLED_COUNT,50,50,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7275,158,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
